title,price,rating,review_count,image_url,product_url,category
"SanDisk Ultra Flair 32GB, USB 3.0, Flash Drive, Upto 150MB/s R, Pendrive, Metal, 5Y Warranty (SDCZ73-032G-I35)",469.,4.3,"33,214 ratings",https://m.media-amazon.com/images/I/61I2bY5VYpL._SL1398_.jpg,https://www.amazon.in/SanDisk-Ultra-Flair-USB-32GB/dp/B07SMRB6MW,Avg. Customer Review
"SanDisk Ultra 16GB, USB 3.0, Flash Drive, Upto 130MB/s R, Pendrive, Black, 5Y Warranty (SDCZ48-016G-I35)",399.,4.3,"70,287 ratings",https://m.media-amazon.com/images/I/61rPDfhjqCL._SL1500_.jpg,https://www.amazon.in/SanDisk-Ultra-CZ48-Drive-Black/dp/B00KZIXSP6,Avg. Customer Review
"SanDisk Ultra 32GB, USB 3.0, Flash Drive, Upto 130MB/s R, Pendrive, Red, 5Y Warranty (SDCZ48-032G-U46R)",429.,4.3,"70,287 ratings",https://m.media-amazon.com/images/I/71f7w2li-iL._SL1500_.jpg,https://www.amazon.in/SanDisk-Ultra-USB3-0-Stylish-Design/dp/B00FQH67G8,Avg. Customer Review
KIOXIA Former Toshiba Memory 64GB USB Pen Drive 2.0 U202(White) with 5Year Warranty Made in Japan,369.,4.3,"4,270 ratings",https://m.media-amazon.com/images/I/41NkSqv87+L._SL1500_.jpg,https://www.amazon.in/KIOXIA-Former-Toshiba-Memory-Warranty/dp/B088PFC4JW,Avg. Customer Review
HP v222w 16GB USB 2.0 Pen Drive (Silver),379.,4.3,"1,415 ratings",https://m.media-amazon.com/images/I/412ulTAkENL._SL1000_.jpg,https://www.amazon.in/HP-v222w-Flash-Drive-16GB/dp/B01LWYNY45,Avg. Customer Review
"LinkMore NR35 32GB USB 3.2 Flash Drive, Read Speed up to 70MB/s Pen Drive",499.,4.3,861 ratings,https://m.media-amazon.com/images/I/51wqBfd+fAL._SL1000_.jpg,https://www.amazon.in/LinkMore-USB-Flash-Drive-Speed/dp/B0CQY54ZPS,Avg. Customer Review
Adata UV250 64GB USB 2.0 Metal Pendrive (AUV250-64G-RBK),439.,4.2,(194),https://m.media-amazon.com/images/I/61DSr5ke4UL._SL1500_.jpg,https://www.amazon.in/Adata-UV250-Metal-Pendrive-AUV250-64G-RBK/dp/B07PC12JTD,Avg. Customer Review
ADATA C906 Compact 64GB USB Flash Drive/Pen Drive -AC906-64G-RPP(Pink),389.,4.7,11 ratings,https://m.media-amazon.com/images/I/51h16HLJC8L._SL1500_.jpg,https://www.amazon.in/ADATA-Compact-Flash-Drive-AC906-64G-RPP/dp/B0CMV276TZ,Avg. Customer Review
"SanDisk Cruzer Blade 64GB, USB 2.0, Flash drive, Pendrive, Red, 5Y Warranty (SDCZ50-064G-I35)",409.,4.2,"260,072 ratings",https://m.media-amazon.com/images/I/61ERDR3tATL._SL1400_.jpg,https://www.amazon.in/SanDisk-Cruzer-Blade-Flash-Drive/dp/B00BX5FOCK,Avg. Customer Review
"HP v236w USB 2.0 64GB Pen Drive,",396.,4.2,"76,712 ratings",https://m.media-amazon.com/images/I/61xNG4wjOuL._SL1400_.jpg,https://www.amazon.in/HP-v236w-64GB-USB-Drive/dp/B01L8ZNWN2,Avg. Customer Review
"HP v236w USB 2.0 64GB Pen Drive,",396.,4.2,"76,712 ratings",https://m.media-amazon.com/images/I/61xNG4wjOuL._SL1400_.jpg,https://www.amazon.in/HP-v236w-64GB-USB-Drive/dp/B01L8ZNWN2,Best Seller
"SanDisk Cruzer Blade 64GB, USB 2.0, Flash drive, Pendrive, Red, 5Y Warranty (SDCZ50-064G-I35)",409.,4.2,"260,072 ratings",https://m.media-amazon.com/images/I/61ERDR3tATL._SL1400_.jpg,https://www.amazon.in/SanDisk-Cruzer-Blade-Flash-Drive/dp/B00BX5FOCK,Best Seller
HP v222w 64GB USB 2.0 Pen Drive (Silver),349.,4.1,"4,851 ratings",https://m.media-amazon.com/images/I/512tjcpu9UL._SL1000_.jpg,https://www.amazon.in/HP-v222w-Flash-Drive-64GB/dp/B01LYLJ99X,Best Seller
HP v150w 64 GB USB 2.0 Flash Drive (Blue),349.,4.2,676 ratings,https://m.media-amazon.com/images/I/41HSMRBALSL._SL1000_.jpg,https://www.amazon.in/HP-V150W-64GB-Utility-Drive/dp/B01M0GSKNR,Best Seller
EVM EnStore 8GB Metal USB 2.0 Flash Drive - High Read Speeds up to 15MB/s & Write Speeds up to 8MB/s - Durable Metal Casing - Ideal for Data Transfer & Storage - (EVMPD/8GB),229.,4.0,"1,562 ratings",https://m.media-amazon.com/images/I/414jmAV6MhL._SL1100_.jpg,https://www.amazon.in/EVM-EnStore-8GB-Metal-Flash/dp/B0C2KRGMHC,Best Seller
SanDisk Cruzer Blade SDCZ50-016G-135 16 GB USB 2.0 Pen Drive (Red),319.,4.2,"260,072 ratings",https://m.media-amazon.com/images/I/61ERDR3tATL._SL1400_.jpg,https://www.amazon.in/SanDisk-Cruzer-Blade-SDCZ50-016G-135-Drive/dp/B002U1ZBG0,Best Seller
"SanDisk Ultra 64GB, USB 3.0, Flash Drive, Upto 130MB/s R, Pendrive, Black, 5Y Warranty (SDCZ48-064G-I35)",489.,4.3,"70,287 ratings",https://m.media-amazon.com/images/I/61TuPtmTScL._SL1500_.jpg,https://www.amazon.in/SanDisk-Ultra-064G-I35-SDCZ48-Drive/dp/B00KYK2ABI,Best Seller
"Digitek (Dud 32GB 2.0V) 32GB USB 2.0 U Disk Flash Drive, High Speed Read & Write Pen Drive, Magnetic, X-Ray & Temperature Resistant, Compatible with Windows & Mac OS",299.,5.0,1 rating,https://m.media-amazon.com/images/I/51wt1IyI8FL._SL1500_.jpg,https://www.amazon.in/Digitek-32GB-2-0-Temperature-Compatible/dp/B0DTQ1W2VY,Best Seller
HP v236w 32GB USB 2.0 Pen Drive,349.,4.2,"76,712 ratings",https://m.media-amazon.com/images/I/61aflcZgumL._SL1400_.jpg,https://www.amazon.in/HP-FD236W-32GB-Drive-Gray/dp/B01L8ZL3X8,Best Seller
SanDisk Cruzer Blade 32GB USB Flash Drive,329.,4.2,"260,072 ratings",https://m.media-amazon.com/images/I/61ERDR3tATL._SL1400_.jpg,https://www.amazon.in/SanDisk-Cruzer-Blade-Flash-Drive/dp/B005FYNT3G,Best Seller
Amazon Basics 64 GB Flash Drive | USB 3.0 | Upto 150 MB/s | Silver,379.,3.9,"4,681 ratings",https://m.media-amazon.com/images/I/6137l2A4mOL._SL1500_.jpg,https://www.amazon.in/Amazon-Basics-Flash-Drive-Silver/dp/B0CGCZPNWY,Best Seller
HP 712w 64GB USB 3.2 Flash Drive- Black,449.,4.0,"2,138 ratings",https://m.media-amazon.com/images/I/512a5z4knhL._SL1500_.jpg,https://www.amazon.in/HP-712w-Flash-Drive-Black/dp/B0C9TY5RDV,Best Seller
Geonix Pendrive I Silver I USB 2.0 I Keyring Design I Lightweight I Variant 16GB I 5 Years Warranty,269.,4.0,156 ratings,https://m.media-amazon.com/images/I/51K3YCfA9lL._SL1500_.jpg,https://www.amazon.in/Pendrive-Keyring-Lightweight-Variant-Warranty/dp/B0CQ4NRYJC,Best Seller
SanDisk Ultra Dual 32 GB USB 3.0 OTG Pen Drive (Black),489.,4.2,"199,228 ratings",https://m.media-amazon.com/images/I/71bV203ASmL._SL1500_.jpg,https://www.amazon.in/SanDisk-Ultra-Dual-32GB-Drive/dp/B01N5KHFG9,Best Seller
HP v222w 32GB USB 2.0 Pen Drive (Silver),329.,4.2,"3,560 ratings",https://m.media-amazon.com/images/I/41rMKIYOnnL._SL1000_.jpg,https://www.amazon.in/HP-v222w-Flash-Drive-32GB/dp/B01LXAKSRR,Best Seller
EVM EnStore 64GB Metal USB 2.0 Flash Drive - High Read Speeds up to 15MB/s & Write Speeds up to 8MB/s - Durable Metal Casing - Ideal for Data Transfer & Storage - (EVMPD/64GB),329.,4.0,"1,562 ratings",https://m.media-amazon.com/images/I/41grnMViJiL._SL1100_.jpg,https://www.amazon.in/EVM-EnStore-64GB-Metal-Flash/dp/B0C2KS1WLS,Best Seller
