title,price,rating,review_count,image_url,product_url,category
"ELG 8K Certified HDMI Cable 2.1 48Gbps 6.6FT/2M,Ultra High Speed 8K@60Hz,4K@120Hz,144Hz,24K Gold,eARC,Ethernet,VRR,TrueHD,DTS-X,Dolby Atmos-TV,Laptop,Gaming Monitor","3,807.",4.8,"2,691 ratings",https://m.media-amazon.com/images/I/61vRV8Jl3hL._SL1000_.jpg,https://www.amazon.in/ELG-Certified-Ethernet-Atmos-TV-Monitor/dp/B07Y2MZ4L6,Avg. Customer Review
"ApoJodly 4K HDMI Cable 6.6FT 10-Pack, HDMI to HDMI Cable High Speed HDMI Cord 2.0 Ultra HD 4K@60Hz, 2K@144Hz, HDR, 3D, Dolby, HDCP 2.2, ARC for PS5, PS4, HDTV, Monitor, Xbox, Blu-ray, Laptop","15,005.",4.7,395 ratings,https://m.media-amazon.com/images/I/71eTOKuZYpL._SL1500_.jpg,https://www.amazon.in/ApoJodly-10-Pack-Monitor-Blu-ray-Laptop/dp/B0C237S9V1,Avg. Customer Review
"ApoJodly 4K HDMI to HDMI Cable 2-Pack 6FT, HDMI Cord High Speed HDMI Cable 6.6Feet/2Meters 4K@60Hz, 2K@144Hz, HDR, 3D, Dolby, ARC, HDCP 2.2 Compatible for PS5/PS4/HDTV/Blu-ray/Laptop/Monitor","2,629.",4.7,395 ratings,https://m.media-amazon.com/images/I/61BzOXObLoL._SL1500_.jpg,https://www.amazon.in/ApoJodly-6-6Feet-2Meters-Compatible-Blu-ray/dp/B0C233RXF5,Avg. Customer Review
"ApoJodly 4K HDMI Cable 6.6FT 20-Pack, HDMI to HDMI Cable High Speed HDMI Cord 2.0 Ultra HD 4K@60Hz, 2K@144Hz, HDR, 3D, Dolby, HDCP 2.2, ARC for PS5, PS4, HDTV, Monitor, Xbox, Blu-ray, Laptop","23,430.",4.7,395 ratings,https://m.media-amazon.com/images/I/71NayTpoZrL._SL1500_.jpg,https://www.amazon.in/ApoJodly-20-Pack-Monitor-Blu-ray-Laptop/dp/B0C232537B,Avg. Customer Review
"jojobnj HDMI Cable 3ft, 48Gbps 8K@60Hz 4K@120Hz, HDCP 2.2 & 2.3, DTS:X, HDR 10 Compatible with Roku TV/eARC/3D/PS5/HDTV/Laptop/Blu-ray High Speed HDMI Cable(Red)","1,658.",4.8,386 ratings,https://m.media-amazon.com/images/I/71RCHGeAhmL._SL1500_.jpg,https://www.amazon.in/jojobnj-HDMI-Cable-48Gbps-120Hz/dp/B0CD1HWFQY,Avg. Customer Review
"Anker HDMI Cable 8K@60Hz, 3FT Ultra HD 4K@120Hz HDMI 2.1 Cord,48 Gbps Certified Ultra High-Speed,Compatible with PlayStation 5,Xbox,Samsung TVs,and More","2,916.",4.8,380 ratings,https://m.media-amazon.com/images/I/51Th-leeKFL._SL1500_.jpg,https://www.amazon.in/Anker-Certified-High-Speed-Compatible-Playstation/dp/B0CFV1T6DS,Avg. Customer Review
"Cable Matters [Ultra High Speed HDMI Certified] Braided 48Gbps 8K HDMI Cable 6.6 ft / 2m with 8K @120Hz, 4K @240Hz and HDR Support for PS5, Xbox Series X/S, RTX3080 / 3090, Apple TV and More in White","3,398.",4.8,289 ratings,https://m.media-amazon.com/images/I/71O1Gb3HkwL._SL1500_.jpg,https://www.amazon.in/Cable-Matters-48Gbps-Braided-Support/dp/B08B2LH662,Avg. Customer Review
"Green Jiss 1M/3.3FT Ultra High Speed HDMI 2.1 Cable, 8K@60Hz 7680x4320, 4K@120Hz, Supports Dynamic HDR 10, eARC, 3D, Dolby Atmos, Compatible with Roku TV/PS5/HDTV","1,520.",4.8,283 ratings,https://m.media-amazon.com/images/I/71H-KV1b0aL._SL1500_.jpg,https://www.amazon.in/Braided-7680x4320-Supports-Dynamic-Compatible/dp/B0CNW8K3XZ,Avg. Customer Review
"Cable Matters 48Gbps Ultra HD 8K Right Angle HDMI Cable 6.6 ft (270 Degree HDMI Cable) with 8K @120Hz, 4K @240Hz and HDR Support in Black","4,698.",4.8,259 ratings,https://m.media-amazon.com/images/I/71Kq7NWNScL._SL1500_.jpg,https://www.amazon.in/Cable-Matters-48Gbps-Degree-Support/dp/B094JYT41X,Avg. Customer Review
UGREEN 4K HDMI Cable Male to Male Braided 3m,990.,4.8,240 ratings,https://m.media-amazon.com/images/I/61Pw17fUfKL._SL1500_.jpg,https://www.amazon.in/UGREEN-HDMI-Cable-Male-Braided/dp/B0919QH62B,Avg. Customer Review
"P4 Premium 8K HDMI 2.1 Cable - 6.6ft Braided Cord, Certified High Speed, 8K@60Hz, 4K@120Hz - eARC, HDCP 2.2&2.3, HDR10+, Atmos - Compatible with Apple TV, Roku, Netflix, Sony PS5 - Alloy Case","2,097.",4.9,53 ratings,https://m.media-amazon.com/images/I/61FLKR4lLYL._SL1500_.jpg,https://www.amazon.in/Premium-HDMI-2-1-Cable-Compatible/dp/B09ZF7VWQL,Avg. Customer Review
"Micro HDMI to HDMI Adapter Cable, Micro HDMI to HDMI Cable (Male to Female) for Gopro Hero and Other Action Camera/Cam with 4K/3D Supported","2,679.",4.9,53 ratings,https://m.media-amazon.com/images/I/61SfQjez8eL._SL1500_.jpg,https://www.amazon.in/Adapter-Female-Action-Camera-Supported/dp/B0CQPFRNCX,Avg. Customer Review
"Sounce 1.5 Meter High-Speed HDMI Cable - Hdmi Arc Enabled | 64 Gbps | 4K 120Hz | 1080P 240Hz | Strong & Durable | Supports Up To 32 Audio Channels | Gold Plated | 1.5 Meter, Black (Pack of 1)",141.,4.0,"1,997 ratings",https://m.media-amazon.com/images/I/61YPX7I4aSL._SL1500_.jpg,https://www.amazon.in/Sounce-High-Speed-Ethernet-Compatible-Computer/dp/B0BQ6KSXJW,Best Seller
